cellindex,x,y,CMD,DD_0,DD18,eFFP,EXT,MAR,MSP,PAS,PET,RH,TD
243450,-74.87500001,43.70283134,94,1032,88,262,355,129,540,374,754.5853271,54,278
243451,-74.83333334,43.70283134,99,1040,87,261,356,129,536,380,759.1641846,53,278
243453,-74.75000001,43.70283134,93,1069,78,261,353,129,534,403,741.1885986,54,278
243454,-74.70833334,43.70283134,92,1082,73,260,352,129,536,406,739.2438354,53,277
243455,-74.66666667,43.70283134,95,1073,78,260,354,131,537,391,748.2753296,53,278
243458,-74.54166667,43.70283134,54,1069,68,263,342,143,569,409,688.1985474,59,274
243460,-74.45833334,43.70283134,78,1084,60,262,341,131,533,401,700.430481,57,271
243470,-74.04166667,43.70283134,79,1104,57,259,342,118,525,388,717.4290161,55,272
243495,-73,43.70283134,136,778,219,272,373,125,494,184,796.0807495,58,283
243497,-72.91666667,43.70283134,26,1109,68,259,344,121,626,385,705.3327637,56,278
243498,-72.875,43.70283134,14,1149,59,259,341,134,650,428,697.4476929,56,278
243499,-72.83333334,43.70283134,42,1045,86,262,347,123,586,379,714.1688843,57,279
243501,-72.75,43.70283134,38,1101,70,261,342,130,584,423,695.6107788,58,278
243502,-72.70833334,43.70283134,49,1038,89,263,348,136,562,380,713.0247803,58,279
243503,-72.66666667,43.70283134,34,1103,70,261,342,126,586,427,690.5934448,58,279
243504,-72.625,43.70283134,54,1031,90,264,347,131,544,380,708.392334,58,279
243511,-72.33333334,43.70283134,160,859,166,268,364,129,446,243,767.0303345,58,284
243515,-72.16666667,43.70283134,108,855,137,269,354,139,474,252,728.508667,61,277
243517,-72.08333334,43.70283134,136,814,162,269,361,131,462,229,763.9230347,58,278
243519,-72,43.70283134,107,806,151,271,355,134,474,239,739.1451416,61,274
243524,-71.79166667,43.70283134,115,793,170,269,364,129,492,267,775.9639893,58,278
243526,-71.70833334,43.70283134,85,805,148,270,356,124,501,286,746.5845947,60,274
243530,-71.54166667,43.70283134,133,777,186,269,369,133,480,259,787.1109619,57,280
243552,-70.625,43.70283134,159,756,186,267,370,130,461,283,814.7196045,55,278
243558,-70.375,43.70283134,147,611,211,276,362,131,431,227,777.8270874,61,263
244326,-75.75000001,43.66116467,55,953,104,267,351,126,580,430,723.6953125,59,276
244327,-75.70833334,43.66116467,54,976,93,266,349,126,587,446,722.7909546,58,275
244328,-75.66666667,43.66116467,57,990,87,264,349,126,593,452,727.1612549,57,275
244332,-75.50000001,43.66116467,50,952,106,271,345,125,598,430,672.7560425,64,277
244333,-75.45833334,43.66116467,67,909,126,273,349,122,562,389,682.2902222,64,278
244337,-75.29166667,43.66116467,115,850,154,271,360,125,511,298,749.9141846,59,278
244345,-74.95833334,43.66116467,76,1022,88,263,351,135,551,373,737.5828857,56,277
244347,-74.87500001,43.66116467,81,1047,78,262,349,132,546,387,735.1588135,55,277
244348,-74.83333334,43.66116467,84,1060,77,261,351,129,545,393,739.5491943,54,277
244350,-74.75000001,43.66116467,94,1057,81,261,353,135,536,389,748.0250244,53,277
244352,-74.66666667,43.66116467,78,1078,76,261,351,129,553,403,736.890564,54,278
244353,-74.62500001,43.66116467,59,1094,71,261,347,135,568,422,713.6557007,56,277
244354,-74.58333334,43.66116467,43,1051,74,266,340,142,570,419,666.8602295,62,274
244356,-74.50000001,43.66116467,77,1075,63,260,346,128,547,411,726.5496826,54,273
244357,-74.45833334,43.66116467,64,1067,57,263,338,125,543,417,684.0018921,59,270
244361,-74.29166667,43.66116467,114,1067,63,260,346,127,496,342,732.2321777,54,272
244362,-74.25000001,43.66116467,105,1045,69,261,347,125,507,341,734.3657837,54,272
244364,-74.16666667,43.66116467,89,1084,58,259,343,130,519,379,725.4847412,54,270
244366,-74.08333334,43.66116467,59,1138,50,258,340,132,556,433,710.1085815,54,271
244367,-74.04166667,43.66116467,53,1165,46,257,337,141,554,434,700.1212158,54,271
244369,-73.95833334,43.66116467,126,908,124,267,357,127,481,270,755.7704468,57,278
244393,-72.95833334,43.66116467,101,847,167,268,365,128,521,222,777.6066284,57,280
244394,-72.91666667,43.66116467,31,1031,87,262,349,138,608,335,727.406311,56,278
244395,-72.875,43.66116467,17,1099,68,259,344,135,640,395,709.4628906,56,278
244396,-72.83333334,43.66116467,13,1185,50,257,338,137,660,483,690.6177979,56,276
244397,-72.79166667,43.66116467,48,1055,80,261,347,123,572,394,718.5150757,57,277
244400,-72.66666667,43.66116467,41,1060,79,262,345,138,568,417,704.8688354,58,278
244401,-72.625,43.66116467,43,1051,81,263,344,129,561,412,698.5557861,59,278
244403,-72.54166667,43.66116467,145,889,148,266,362,125,466,286,771.0599365,56,282
244409,-72.29166667,43.66116467,185,801,203,270,370,125,433,211,788.7366943,58,286
244410,-72.25,43.66116467,165,807,193,271,367,128,444,223,778.6989746,58,284
244412,-72.16666667,43.66116467,128,804,165,271,359,135,462,233,751.6941528,60,278
244415,-72.04166667,43.66116467,134,833,149,268,360,131,466,240,766.7102661,58,277
244418,-71.91666667,43.66116467,19,939,83,267,337,131,544,377,678.5424194,62,269
244419,-71.875,43.66116467,41,816,130,271,347,141,530,315,715.6604614,62,270
244421,-71.79166667,43.66116467,120,785,175,269,365,127,486,261,779.1305542,58,278
244423,-71.70833334,43.66116467,78,802,147,271,355,135,503,286,740.6431274,60,273
244429,-71.45833334,43.66116467,141,755,204,270,370,126,472,243,788.8292847,58,281
244445,-70.79166667,43.66116467,176,762,191,267,371,133,444,285,809.3607178,56,280
244447,-70.70833334,43.66116467,151,763,184,267,369,131,466,296,809.3184204,55,278
245221,-75.83333334,43.61949801,73,856,140,270,356,123,553,374,740.9094238,60,275
245225,-75.66666667,43.61949801,55,976,93,266,349,125,593,422,719.5015869,58,275
245226,-75.62500001,43.61949801,59,980,89,264,350,124,597,412,728.3125,57,275
245228,-75.54166667,43.61949801,47,982,97,267,348,126,610,412,700.9144897,60,277
245230,-75.45833334,43.61949801,52,937,113,271,345,127,586,400,671.6999512,65,277
245231,-75.41666667,43.61949801,87,864,151,273,355,120,531,338,706.7798462,63,279
245237,-75.16666667,43.61949801,90,923,122,267,356,125,539,331,747.7341919,57,278
245240,-75.04166667,43.61949801,76,985,96,265,351,119,550,357,739.3114624,56,277
245241,-75.00000001,43.61949801,73,1000,91,264,350,121,551,365,736.5205078,56,276
245247,-74.75000001,43.61949801,68,1094,67,260,348,130,565,423,729.706665,54,276
245249,-74.66666667,43.61949801,33,1061,76,266,341,136,595,438,669.289917,62,276
245252,-74.54166667,43.61949801,57,1072,67,262,343,134,569,453,701.0496826,58,274
245253,-74.50000001,43.61949801,57,1063,60,264,339,135,562,448,682.2131958,59,271
245257,-74.33333334,43.61949801,117,1019,76,262,349,130,503,340,745.6394043,54,272
245258,-74.29166667,43.61949801,109,1019,77,262,349,127,511,350,744.9465942,54,272
245259,-74.25000001,43.61949801,85,1011,76,264,346,127,526,377,721.1164551,57,271
245260,-74.20833334,43.61949801,77,1053,65,263,342,128,530,404,706.0495605,57,270
245261,-74.16666667,43.61949801,95,1027,72,262,346,126,519,377,733.3024292,55,271
245263,-74.08333334,43.61949801,58,1128,51,258,340,134,549,425,708.5113525,54,271
245264,-74.04166667,43.61949801,77,1032,73,262,346,128,528,372,730.2329102,55,273
245274,-73.625,43.61949801,150,761,227,272,373,126,475,219,794.4454956,59,285
245289,-73,43.61949801,140,776,206,270,371,130,492,184,803.8167114,57,281
245291,-72.91666667,43.61949801,40,1006,93,262,351,140,583,315,736.2803345,56,278
245292,-72.875,43.61949801,15,1110,66,259,343,128,644,406,708.4783936,56,277
245293,-72.83333334,43.61949801,0,1323,31,253,328,137,756,618,660.7403564,55,275
245294,-72.79166667,43.61949801,11,1208,45,256,336,123,656,530,684.0499268,56,275
245295,-72.75,43.61949801,49,1041,78,261,347,143,560,403,725.31073,56,275
245298,-72.625,43.61949801,60,1002,90,263,348,140,540,382,720.9926147,58,276
245299,-72.58333334,43.61949801,114,918,121,265,357,129,493,317,754.4337769,57,277
245300,-72.54166667,43.61949801,160,875,144,265,363,127,457,275,779.467041,56,280
245301,-72.5,43.61949801,157,876,147,266,363,128,458,276,777.2368164,56,281
245309,-72.16666667,43.61949801,120,813,158,271,358,121,468,241,746.0615234,60,277
245314,-71.95833334,43.61949801,105,790,150,271,353,129,475,238,742.8457031,61,272
245316,-71.875,43.61949801,41,829,123,271,346,133,528,313,711.9592896,62,269
245318,-71.79166667,43.61949801,126,784,180,269,367,125,488,261,787.3509521,57,280
245335,-71.08333334,43.61949801,135,832,155,265,366,135,477,310,783.3508911,56,280
245342,-70.79166667,43.61949801,178,762,190,267,370,131,441,284,806.7693481,56,280
245346,-70.625,43.61949801,155,710,197,268,370,129,467,273,818.5479126,55,274
246121,-75.70833334,43.57783134,54,948,115,269,351,126,577,399,709.8359985,61,279
246123,-75.62500001,43.57783134,57,958,97,266,350,124,592,396,723.3538208,58,275
246124,-75.58333334,43.57783134,60,959,93,265,350,125,593,392,731.28125,58,274
246125,-75.54166667,43.57783134,54,971,97,266,350,124,597,395,721.8577271,58,276
246127,-75.45833334,43.57783134,53,930,121,271,350,128,578,378,695.4342651,63,278
246137,-75.04166667,43.57783134,70,983,93,265,349,129,556,365,733.4365234,57,276
246139,-74.95833334,43.57783134,60,1044,73,263,344,123,563,397,714.3469238,57,275
246140,-74.91666667,43.57783134,56,1051,76,263,345,133,570,403,710.7518311,57,276
246141,-74.87500001,43.57783134,46,1069,72,263,344,136,584,422,705.859375,58,276
246142,-74.83333334,43.57783134,38,1106,68,263,343,126,597,446,693.237854,58,277
246143,-74.79166667,43.57783134,42,1114,66,262,344,128,593,452,699.3016968,57,277
246144,-74.75000001,43.57783134,45,1106,65,261,345,130,591,451,711.6713867,56,276
246146,-74.66666667,43.57783134,35,1089,67,263,342,126,605,462,687.2189941,59,276
246147,-74.62500001,43.57783134,44,1107,59,259,344,132,604,479,710.4614258,56,275
246148,-74.58333334,43.57783134,46,1093,60,259,344,137,610,497,716.7432861,55,273
246149,-74.54166667,43.57783134,43,1065,69,263,342,138,604,499,693.2802734,59,274
246152,-74.41666667,43.57783134,115,981,95,263,355,128,518,357,760.2200317,54,275
246153,-74.37500001,43.57783134,117,989,85,262,352,128,512,357,757.5575562,54,272
246154,-74.33333334,43.57783134,98,1006,77,263,347,125,522,381,731.111145,56,271
246155,-74.29166667,43.57783134,95,989,81,264,349,126,525,383,735.8217163,56,270
246156,-74.25000001,43.57783134,69,1009,76,266,342,136,535,407,690.5024414,60,271
246159,-74.12500001,43.57783134,96,967,93,265,350,126,519,350,740.0980835,57,273
246161,-74.04166667,43.57783134,82,1032,72,262,346,122,522,356,731.8244629,55,272
246174,-73.5,43.57783134,67,915,131,267,357,133,550,294,750.6102295,58,280
246183,-73.125,43.57783134,66,924,119,265,356,130,539,282,752.1478271,57,277
246185,-73.04166667,43.57783134,123,782,198,270,370,123,505,199,799.6999512,57,280
246187,-72.95833334,43.57783134,145,759,213,271,372,124,492,181,808.3517456,57,280
246188,-72.91666667,43.57783134,61,952,112,264,356,130,556,294,753.2207031,56,279
246189,-72.875,43.57783134,20,1134,59,258,343,143,640,435,709.6820068,55,278
246191,-72.79166667,43.57783134,6,1241,40,254,334,125,675,576,684.1080322,54,274
246192,-72.75,43.57783134,48,1024,71,259,346,129,564,416,735.0842896,55,268
246194,-72.66666667,43.57783134,102,892,119,264,357,128,512,316,765.0587769,56,274
246195,-72.625,43.57783134,107,894,123,265,357,128,505,316,762.3479614,56,276
246196,-72.58333334,43.57783134,84,950,105,264,353,126,519,347,740.6637573,57,276
246198,-72.5,43.57783134,115,922,119,265,356,133,489,322,752.6437988,57,278
246201,-72.375,43.57783134,192,818,190,268,371,126,434,219,798.0529175,56,285
246202,-72.33333334,43.57783134,178,805,195,270,369,127,437,215,787.444458,57,284
246206,-72.16666667,43.57783134,84,826,132,271,350,131,486,262,712.6764526,63,273
246209,-72.04166667,43.57783134,100,767,166,273,355,132,475,232,736.3754272,62,273
246212,-71.91666667,43.57783134,116,797,155,270,356,138,470,239,753.9489746,60,273
246215,-71.79166667,43.57783134,123,772,184,270,366,133,488,255,785.3612671,58,278
246232,-71.08333334,43.57783134,149,796,174,266,368,130,466,287,790.4215088,56,280
246251,-70.29166667,43.57783134,136,579,195,277,357,126,429,213,762.4511108,63,256
246253,-70.20833334,43.57783134,134,593,183,275,355,127,426,220,759.5713501,63,255
247015,-75.83333334,43.53616467,96,783,178,273,362,122,536,329,752.498291,61,275
247018,-75.70833334,43.53616467,67,885,134,271,354,124,560,364,721.0062256,61,278
247020,-75.62500001,43.53616467,56,934,108,268,351,123,584,381,721.1152954,60,276
247021,-75.58333334,43.53616467,57,933,104,267,350,122,586,378,726.1159668,59,275
247024,-75.45833334,43.53616467,46,932,118,271,348,124,585,390,691.5288086,63,278
247033,-75.08333334,43.53616467,70,942,100,265,351,125,562,355,735.918335,57,274
247034,-75.04166667,43.53616467,64,964,98,265,350,121,566,365,733.428833,57,275
247037,-74.91666667,43.53616467,54,1039,76,263,345,127,577,409,717.6258545,57,275
247038,-74.87500001,43.53616467,43,1087,66,262,342,129,592,443,700.3232422,57,275
247040,-74.79166667,43.53616467,38,1088,69,263,343,133,602,460,691.2575073,59,276
247042,-74.70833334,43.53616467,40,1076,68,262,342,127,601,469,696.8215332,58,275
247045,-74.58333334,43.53616467,32,1047,70,263,343,140,634,520,703.1430054,58,273
247046,-74.54166667,43.53616467,50,1043,74,261,348,132,611,505,732.4821777,55,274
247048,-74.45833334,43.53616467,97,977,96,263,355,129,543,388,761.1307373,54,275
247049,-74.41666667,43.53616467,112,983,85,262,352,126,520,373,760.56427,54,271
247050,-74.37500001,43.53616467,115,986,78,262,350,130,512,376,757.4158936,54,269
247051,-74.33333334,43.53616467,120,961,89,263,353,127,509,360,760.4256592,54,271
247055,-74.16666667,43.53616467,97,952,96,265,351,124,520,357,740.1102295,57,272
247056,-74.12500001,43.53616467,101,939,102,266,352,130,517,347,744.3435059,57,273
247057,-74.08333334,43.53616467,86,967,94,266,349,125,522,352,725.515686,58,273
247058,-74.04166667,43.53616467,86,1010,81,263,347,125,521,357,727.956604,56,273
247060,-73.95833334,43.53616467,70,1029,73,262,346,132,533,357,725.9168701,56,274
247061,-73.91666667,43.53616467,104,875,131,268,357,129,504,291,758.071167,58,276
247063,-73.83333334,43.53616467,132,780,195,271,367,124,481,262,783.31604,59,281
247080,-73.125,43.53616467,37,983,88,263,348,145,562,335,725.9910889,57,273
247082,-73.04166667,43.53616467,88,860,148,267,362,126,530,252,772.4155884,57,278
247085,-72.91666667,43.53616467,63,937,111,264,356,132,554,301,760.8527832,56,277
247087,-72.83333334,43.53616467,34,1008,73,259,347,131,614,398,748.8123169,54,271
247088,-72.79166667,43.53616467,19,1063,59,257,341,134,625,474,723.1104126,55,268
247089,-72.75,43.53616467,47,907,88,262,347,130,563,376,742.4733276,56,264
247090,-72.70833334,43.53616467,60,833,106,265,348,135,543,328,747.2400513,58,262
247091,-72.66666667,43.53616467,66,819,117,265,351,126,540,314,752.7424316,58,264
247092,-72.625,43.53616467,41,903,91,263,345,129,567,374,728.4620361,58,266
247102,-72.20833334,43.53616467,72,769,145,274,348,139,492,252,708.7384644,64,268
247103,-72.16666667,43.53616467,76,720,165,276,350,135,488,228,717.1495972,64,267
247105,-72.08333334,43.53616467,113,761,164,272,357,132,477,238,761.4359741,60,271
247106,-72.04166667,43.53616467,93,713,180,275,354,128,480,220,739.1473999,63,269
247107,-72,43.53616467,64,683,176,278,347,124,487,211,708.2788696,66,264
247108,-71.95833334,43.53616467,98,738,170,274,355,124,481,224,751.492981,61,269
247110,-71.875,43.53616467,125,789,165,269,362,129,481,248,778.5455933,58,275
247116,-71.625,43.53616467,113,721,195,272,364,131,487,242,777.6600342,59,274
247120,-71.45833334,43.53616467,146,729,212,271,370,130,468,229,792.4146729,58,279
247121,-71.41666667,43.53616467,116,726,189,271,364,131,484,247,775.2928467,59,274
247122,-71.375,43.53616467,76,743,164,272,355,128,505,282,743.7288818,62,270
247123,-71.33333334,43.53616467,112,830,147,266,361,128,489,303,766.8421631,57,277
247132,-70.95833334,43.53616467,162,784,179,266,370,130,460,296,798.7701416,56,280
247135,-70.83333334,43.53616467,172,768,170,265,369,135,453,297,813.1499023,55,277
247136,-70.79166667,43.53616467,170,740,161,265,367,133,455,288,823.5848999,54,273
247139,-70.66666667,43.53616467,180,678,221,269,375,131,457,259,835.9987183,55,275
247146,-70.375,43.53616467,159,549,238,277,365,127,432,195,793.722229,62,259
247916,-75.66666667,43.49449801,71,849,141,271,356,126,558,341,733.4682617,61,275
247917,-75.62500001,43.49449801,64,880,129,270,354,124,570,358,730.149292,60,276
247918,-75.58333334,43.49449801,59,902,119,269,352,123,577,367,727.8070068,60,276
247919,-75.54166667,43.49449801,56,915,111,268,352,122,583,378,725.9591675,60,275
247920,-75.50000001,43.49449801,50,929,115,269,350,125,588,393,707.7831421,61,277
247921,-75.45833334,43.49449801,44,927,120,271,349,124,591,411,690.847229,63,278
247928,-75.16666667,43.49449801,80,875,136,269,357,124,552,320,748.8342285,58,277
247932,-75.00000001,43.49449801,59,964,98,265,350,128,577,373,733.8535156,57,275
247933,-74.95833334,43.49449801,53,993,87,264,348,125,581,392,726.6557007,57,275
247935,-74.87500001,43.49449801,41,1045,74,264,343,128,603,431,699.6889038,59,274
247937,-74.79166667,43.49449801,48,1051,74,263,345,129,589,437,712.296936,57,275
247938,-74.75000001,43.49449801,56,1030,81,263,348,128,580,429,726.3019409,56,275
247939,-74.70833334,43.49449801,49,1063,72,262,346,128,594,457,715.0296021,57,275
247940,-74.66666667,43.49449801,32,1061,72,265,341,137,620,493,685.4760132,60,275
247941,-74.62500001,43.49449801,34,1049,73,263,344,127,633,524,705.9570923,58,273
247944,-74.50000001,43.49449801,69,979,95,263,354,128,577,438,758.9814453,54,275
247946,-74.41666667,43.49449801,112,958,99,264,355,131,522,368,767.5993042,54,274
247951,-74.20833334,43.49449801,112,907,113,267,355,141,512,338,752.2741699,57,273
247952,-74.16666667,43.49449801,112,908,110,266,356,126,515,337,762.1534424,56,273
247954,-74.08333334,43.49449801,106,940,103,265,354,127,514,342,755.0680542,56,274
247955,-74.04166667,43.49449801,84,949,99,267,350,122,523,352,724.8734131,59,273
247961,-73.79166667,43.49449801,131,761,210,272,369,129,483,239,785.8876953,59,281
247969,-73.45833334,43.49449801,97,818,180,269,366,130,517,249,779.6355591,58,281
247977,-73.125,43.49449801,82,885,131,266,358,132,529,276,765.8121338,57,277
247979,-73.04166667,43.49449801,56,905,105,264,353,132,555,308,755.1804199,56,272
247982,-72.91666667,43.49449801,62,887,107,263,353,125,553,300,766.8015137,56,271
247987,-72.70833334,43.49449801,76,845,114,264,353,131,533,318,762.7889404,57,266
247989,-72.625,43.49449801,43,863,96,264,346,138,564,356,736.7888794,58,262
247990,-72.58333334,43.49449801,74,817,125,266,353,129,532,311,754.3471069,58,266
247991,-72.54166667,43.49449801,104,819,138,266,357,138,507,292,772.0687866,57,270
247997,-72.29166667,43.49449801,126,733,181,273,359,127,465,223,759.9807129,61,271
247998,-72.25,43.49449801,81,681,185,277,352,133,481,216,725.8502197,65,265
247999,-72.20833334,43.49449801,43,739,141,276,343,133,504,258,688.7710571,66,262
248000,-72.16666667,43.49449801,108,712,180,274,356,132,472,218,752.2668457,62,268
248002,-72.08333334,43.49449801,111,748,166,272,357,133,479,238,760.7984619,60,269
248003,-72.04166667,43.49449801,72,655,195,279,351,132,487,204,720.4595947,66,264
248004,-72,43.49449801,35,641,185,281,345,135,507,211,695.1830444,68,260
248006,-71.91666667,43.49449801,75,701,190,275,357,129,503,236,751.9602661,62,269
248007,-71.875,43.49449801,102,746,178,272,360,128,493,247,772.8303223,59,273
248010,-71.75,43.49449801,96,679,204,276,359,129,487,227,760.3451538,62,270
248021,-71.29166667,43.49449801,113,837,138,265,360,135,490,313,763.7816162,57,277
248800,-76.20833334,43.45283134,149,598,257,282,366,118,456,195,760.0298462,65,266
248811,-75.75000001,43.45283134,91,774,183,274,362,125,538,293,752.0876465,61,275
248817,-75.50000001,43.45283134,48,904,126,271,351,124,582,393,707.2681885,62,278
248824,-75.20833334,43.45283134,80,828,160,271,361,123,556,311,756.3202515,59,277
248828,-75.04166667,43.45283134,59,919,115,267,354,127,579,348,742.9448853,58,276
248830,-74.95833334,43.45283134,46,978,90,265,347,124,593,389,721.9157104,58,275
248832,-74.87500001,43.45283134,37,1016,83,266,344,128,616,427,692.2070313,60,275
248833,-74.83333334,43.45283134,39,994,90,266,346,128,611,415,697.3970337,60,275
248836,-74.70833334,43.45283134,27,1054,74,266,341,125,627,478,674.1552124,62,275
248837,-74.66666667,43.45283134,37,1050,76,265,343,134,611,487,691.2251587,60,275
248838,-74.62500001,43.45283134,41,1026,82,264,347,125,616,504,714.7781372,58,275
248839,-74.58333334,43.45283134,15,990,88,269,341,136,658,532,669.3232422,63,275
248843,-74.41666667,43.45283134,98,959,92,264,352,133,536,390,756.831665,55,271
248844,-74.37500001,43.45283134,100,970,91,264,351,129,527,384,745.6073608,56,271
248847,-74.25000001,43.45283134,131,859,136,267,360,128,503,310,774.5494995,56,274
248848,-74.20833334,43.45283134,122,878,128,267,359,124,509,323,770.007019,56,274
248849,-74.16666667,43.45283134,91,932,103,268,350,130,521,361,718.5552368,60,272
248852,-74.04166667,43.45283134,63,937,100,269,346,136,531,365,698.0320435,62,272
248854,-73.95833334,43.45283134,91,878,122,267,355,136,517,317,754.4440918,57,274
248874,-73.125,43.45283134,79,867,117,264,355,124,532,288,769.1968384,56,272
248875,-73.08333334,43.45283134,45,941,86,262,347,128,564,346,744.0623169,56,269
248876,-73.04166667,43.45283134,64,866,116,264,356,124,554,298,772.4096069,56,271
248878,-72.95833334,43.45283134,86,833,139,266,360,124,536,267,783.4089355,56,274
248879,-72.91666667,43.45283134,39,949,80,261,346,126,588,364,746.0879517,56,268
248881,-72.83333334,43.45283134,52,887,101,264,350,131,558,329,752.9102783,57,268
248883,-72.75,43.45283134,54,927,87,263,345,139,547,365,737.2269287,57,266
248886,-72.625,43.45283134,63,881,102,264,348,136,537,340,741.7333374,58,266
248890,-72.45833334,43.45283134,93,894,111,264,354,121,513,328,755.9360962,57,273
248894,-72.29166667,43.45283134,109,720,173,274,356,136,474,227,749.3510132,62,268
248895,-72.25,43.45283134,75,738,148,274,349,137,486,247,716.9195557,64,264
248896,-72.20833334,43.45283134,119,715,184,274,359,133,464,216,759.1104736,61,269
248898,-72.125,43.45283134,119,722,180,273,358,131,467,222,759.5957642,61,269
248899,-72.08333334,43.45283134,94,679,196,277,354,136,474,210,740.3709717,64,267
248901,-72,43.45283134,57,646,201,280,351,137,499,210,718.0494995,66,264
248905,-71.83333334,43.45283134,83,716,183,274,357,143,498,244,756.609314,61,270
248915,-71.41666667,43.45283134,98,689,192,274,360,135,495,247,761.3726807,61,269
248919,-71.25,43.45283134,113,757,174,268,365,136,503,289,784.6340332,58,275
248932,-70.70833334,43.45283134,185,625,249,272,378,131,456,239,841.9181519,56,273
249712,-75.58333334,43.41116467,67,802,165,274,358,120,556,321,730.046875,62,275
249726,-75.00000001,43.41116467,52,914,115,267,353,128,590,347,738.0595703,58,275
249727,-74.95833334,43.41116467,48,922,110,267,352,125,600,357,734.3585205,58,275
249729,-74.87500001,43.41116467,45,940,106,267,351,124,611,381,727.6298218,59,276
249731,-74.79166667,43.41116467,41,987,90,266,346,135,605,404,707.9207153,59,274
249734,-74.66666667,43.41116467,55,1002,90,264,350,126,585,448,732.854248,57,276
249736,-74.58333334,43.41116467,45,996,88,264,348,126,609,485,725.5377197,58,275
249737,-74.54166667,43.41116467,68,954,106,264,356,125,574,422,758.440918,55,276
249750,-74.00000001,43.41116467,59,976,83,266,344,124,545,385,711.1790161,59,272
249776,-72.91666667,43.41116467,5,1041,56,260,335,128,658,461,704.862793,57,266
249777,-72.875,43.41116467,21,1003,64,260,339,123,619,425,721.2543945,57,266
249778,-72.83333334,43.41116467,38,936,81,263,344,132,577,379,734.8916626,57,267
249780,-72.75,43.41116467,16,1062,54,259,336,121,595,447,702.807312,57,266
249783,-72.625,43.41116467,121,869,129,265,359,136,500,301,779.6344604,55,274
249785,-72.54166667,43.41116467,148,843,152,266,364,128,480,276,793.6177979,55,277
249792,-72.25,43.41116467,104,705,176,275,355,130,469,220,741,63,266
249796,-72.08333334,43.41116467,117,702,192,275,357,136,461,210,753.6764526,62,269
249799,-71.95833334,43.41116467,109,725,189,273,361,121,487,244,774.3949585,60,272
249801,-71.875,43.41116467,97,707,192,274,359,127,490,239,764.0415649,61,271
249812,-71.41666667,43.41116467,104,691,189,273,360,134,490,246,769.8624268,61,269
249815,-71.29166667,43.41116467,124,732,189,269,367,134,499,273,793.9498291,58,275
249825,-70.875,43.41116467,188,649,236,269,378,132,463,248,850.4452515,55,274
249830,-70.66666667,43.41116467,168,599,238,274,371,132,450,223,821.5380859,59,268
249836,-70.41666667,43.41116467,125,591,185,273,356,124,445,223,777.8775635,61,257
250609,-75.58333334,43.36949801,85,747,196,275,363,124,545,273,747.6652832,63,275
250612,-75.45833334,43.36949801,65,787,182,275,360,122,560,316,730.3775024,63,277
250617,-75.25000001,43.36949801,45,861,145,272,355,118,601,364,715.2876587,63,278
250622,-75.04166667,43.36949801,57,865,142,269,359,123,591,322,751.0144653,59,278
250623,-75.00000001,43.36949801,55,870,140,269,358,123,591,325,748.942688,59,277
250626,-74.87500001,43.36949801,46,908,118,268,353,126,607,350,737.7226563,59,275
250627,-74.83333334,43.36949801,45,937,103,267,350,127,608,370,732.3435059,58,274
250628,-74.79166667,43.36949801,39,965,94,266,348,122,616,389,728.6882935,58,274
250629,-74.75000001,43.36949801,34,997,82,265,344,121,623,414,708.9247437,59,273
250630,-74.70833334,43.36949801,33,1012,78,266,342,132,614,449,690.9844971,61,273
250634,-74.54166667,43.36949801,78,943,107,264,356,125,559,398,764.3815308,55,276
250635,-74.50000001,43.36949801,83,932,105,264,355,131,555,390,764.1402588,55,274
250636,-74.45833334,43.36949801,96,908,116,266,357,122,541,366,766.4190674,56,274
250646,-74.04166667,43.36949801,61,954,91,268,343,129,532,379,694.3026123,62,272
250670,-73.04166667,43.36949801,47,853,100,265,348,134,572,315,749.0472412,58,265
250672,-72.95833334,43.36949801,37,972,71,261,342,129,592,386,733.3944702,56,267
250673,-72.91666667,43.36949801,15,1021,60,260,337,136,634,451,714.3657837,57,266
250674,-72.875,43.36949801,7,1080,49,260,330,134,644,493,686.1512451,58,265
250675,-72.83333334,43.36949801,17,1038,56,260,335,141,609,456,703.3710327,57,265
250676,-72.79166667,43.36949801,22,1028,59,260,337,139,596,441,710.4066772,57,266
250677,-72.75,43.36949801,12,1061,54,259,335,131,604,453,702.9772339,57,266
250678,-72.70833334,43.36949801,77,912,101,263,351,127,530,339,755.8895264,56,271
250684,-72.45833334,43.36949801,130,749,176,271,361,134,477,244,777.1155396,59,272
250685,-72.41666667,43.36949801,190,761,208,270,372,131,443,219,810.7883911,57,281
250690,-72.20833334,43.36949801,168,764,180,270,365,132,443,215,792.201416,58,275
250692,-72.125,43.36949801,150,749,176,271,362,130,453,219,780.5819092,59,272
250696,-71.95833334,43.36949801,104,699,201,274,361,129,487,244,770.1017456,61,271
250697,-71.91666667,43.36949801,116,719,195,272,363,126,485,248,782.6410522,59,273
250698,-71.875,43.36949801,52,706,169,277,348,149,506,262,714.4779053,65,265
250699,-71.83333334,43.36949801,64,689,183,277,352,131,499,250,729.7277832,64,266
250700,-71.79166667,43.36949801,135,729,202,271,368,130,480,249,796.6043701,58,277
250703,-71.66666667,43.36949801,146,706,216,270,371,130,474,238,809.2288208,57,278
250711,-71.33333334,43.36949801,112,711,187,271,363,138,498,263,783.2421265,59,271
